room view,77
breakfast room,76
early check,76
secure parking,76
hotel so,76
so no,76
star hotel,76
modern clean,75
only complaint,75
few times,75
close restaurants,75
friendly room,75
rooms small,75
queen street,75
helpful rooms,74
not so,74
stay recommend,74
coffee tea,74
very reasonable,74
stay location,74
tram stop,74
nice place,73
so good,72
bus stop,72
stayed bedroom,72
not good,72
st mall,72
staff good,71
self contained,70
rooms large,70
room lovely,70
staff extremely,70
family room,69
staff not,69
right door,69
stay good,69
’ s,69
hotel excellent,69
bed pillows,69
air conditioner,69
quiet room,68
very comfy,68
pool gym,68
bit small,68
rooms nice,68
very busy,67
pretty good,67
comfortable bathroom,67
friendly very,67
recently stayed,67
hotel nice,67
not really,67
location walking,67
lounge area,66
spacious comfortable,66
location just,66
room only,65
reception area,65
table chairs,65
room little,65
hotel stayed,65
living room,65
rooms not,65
room so,64
not great,64
friendly service,64
excellent value,64
hotel hotel,64
restaurants shops,64
reception very,63
just short,63
recommend stay,63
close proximity,63
restaurants nearby,63
hotel stay,63
extremely helpful,63
check time,63
location staff,63
stayed overnight,62
comfortable stay,62
went way,62
great breakfast,62
clean great,62
lounge room,62
comfortable hotel,62
very accommodating,62
fresh air,62
pool spa,62
street parking,61
spent nights,61
’ t,61
room quiet,61
service staff,61
good room,61
plenty room,61
little small,61
night sleep,61
night room,61
very large,61
close cbd,61
little tired,61
only problem,61
breakfast morning,61
heart city,61
city view,61
walk circular,61
botanic gardens,61
stay only,60
nice room,60
outside hotel,60
room no,60
room hotel,60
only minute,60
coffee making,60
making facilities,60
stay time,60
little noisy,60
wifi free,60
service excellent,60
breakfast great,60
road noise,60
good price,60
only few,60
spacious room,59
happy hour,59
dining area,59
gym pool,59
railway station,59
very modern,58
clean hotel,58
clean appointed,58
stayed few,58
just few,58
hotel only,58
location right,58
certainly stay,58
plenty space,58
fantastic location,58
no problem,58
boutique hotel,58
minutes away,58
double bed,57
bars restaurants,57
bathroom clean,57
just corner,56
right outside,56
equipped kitchen,56
bar fridge,56
bathroom small,56
location near,56
good night,56
hotel just,56
bed room,56
quite small,56
late check,56
fortitude valley,56
studio apartment,55
ironing board,55
breakfast not,55
nights sleep,55
standard room,55
rooms little,55
staff nice,55
room really,55
distance city,55
credit card,55
very welcoming,55
excellent service,55
living area,55
nice quiet,54
parliament house,54
quiet location,54
bit more,54
restaurants close,54
walk hotel,54
staff so,54
flinders street,54
size room,53
close shops,53
undercover parking,53
staff pleasant,53
good clean,53
bit tired,53
bit dated,53
hotel situated,53
so easy,53
walk darling,53
room bit,52
few nights,52
comfy beds,52
efficient friendly,52
room stayed,52
good choice,52
more adequate,52
view over,52
check very,52
only stayed,51
clean bathroom,51
very impressed,51
area very,51
small clean,51
parking free,51
light rail,51
kitchen facilities,51
location rooms,51
stay not,51
room floor,51
nice view,51
small balcony,51
king room,51
location fantastic,51
close central,51
view city,51
street station,51
second time,50
comfortable very,50
pleasant helpful,50
quite good,50
staff hotel,50
single bed,50
great very,50
just outside,50
comfortable great,50
food good,50
shower over,50
over bath,50
arrived early,50
staff clean,50
too far,50
right heart,50
town hall,50
rooftop pool,50
queen st,50
roma street,50
so great,49
shower head,49
only small,49
located near,49
enjoyable stay,49
check easy,49
restaurant bar,49
bar area,49
felt like,49
great little,49
nice staff,49
room big,49
friendly welcoming,49
lots restaurants,49
only night,49
location only,49
no complaints,49
so very,49
definitely return,49
city hotel,49
spacious very,48
rooms quite,48
clean maintained,48
bathroom good,48
polite helpful,48
good selection,48
stayed week,48
outside door,48
years ago,48
queen bed,48
friendly rooms,48
nice stay,48
stayed times,48
older style,48
bedroom bathroom,48
bed great,48
plenty restaurants,48
walk cbd,48
bridge opera,48
quite large,47
stay clean,47
room breakfast,47
time room,47
friendly accommodating,47
fully equipped,47
really comfortable,47
located close,47
stay close,47
year old,47
really friendly,47
bedroom suite,47
bathroom shower,47
room available,47
great spot,47
large bathroom,47
very noisy,47
bed good,47
recommend staying,46
large comfortable,46
no view,46
good facilities,46
night very,46
location not,46
nights hotel,46
stay stay,46
holiday inn,46
comfortable good,45
not problem,45
twin room,45
restaurant very,45
very enjoyable,45
no problems,45
hotel restaurant,45
not big,45
spacious rooms,45
old building,45
hotel lovely,45
small very,45
not fault,45
good experience,44
staff efficient,44
quite spacious,44
clean beds,44
screen tv,44
parking very,44
free internet,44
feel like,44
happily stay,44
service friendly,44
very efficient,44
recommend place,44
great shower,44
bourke street,44
tram stops,44
staff desk,43
friendly professional,43
staff room,43
restaurant good,43
large clean,43
stay definitely,43
quiet comfortable,43
breakfast restaurant,43
bed bathroom,43
no noise,43
neat tidy,43
place very,43
extremely comfortable,43
nice rooms,43
make stay,43
location friendly,43
food great,43
time hotel,43
sofa bed,43
cruise terminal,43
rooftop bar,43
good great,42
night hotel,42
spotlessly clean,42
laundry facilities,42
very pleased,42
apartment spacious,42
breakfast hotel,42
overall stay,42
staff polite,42
city center,42
decent size,42
great rooms,42
george street,42
check quick,41
most hotels,41
quite nice,41
coffee shops,41
apartment hotel,41
quiet clean,41
small kitchen,41
nice little,41
close train,41
double beds,41
inner city,41
good restaurant,40
block away,40
lovely hotel,40
lovely clean,40
over years,40
very basic,40
room balcony,40
located hotel,40
great size,40
long time,40
flat screen,40
room staff,40
very professional,40
facilities room,40
check room,40
little more,40
shower room,40
check staff,40
handy location,40
super friendly,40
very very,40
easily accessible,40
nice bathroom,40
booked room,40
small room,40
potts point,40
south yarra,40
great bed,39
not bad,39
very reasonably,39
chose hotel,39
dining options,39
able walk,39
bottle shop,39
st floor,39
breakfast excellent,39
motel very,39
far away,39
bed apartment,39
staff fantastic,39
very slow,39
rooms bit,39
main shopping,39
room bed,39
shuttle bus,39
central train,39
oxford street,39
etihad stadium,39
st kilda,39
restaurant downstairs,38
just night,38
station very,38
not working,38
ideally located,38
single beds,38
hotel walking,38
modern hotel,38
recently renovated,38
staying hotel,38
big deal,38
staff welcoming,38
restaurants walking,38
no lift,38
helpful only,38
location central,38
good view,38
view river,38
second floor,38
bath shower,38
good very,38
stayed over,38
room size,38
new year,38
bus stops,38
hotel perfect,38
over night,38
no restaurant,37
nice big,37
night not,37
good shower,37
self catering,37
clean comfy,37
booked hotel,37
apartment good,37
room rate,37
free breakfast,37
busy road,37
large room,37
so friendly,37
style hotel,37
access city,37
over road,37
hotel nights,37
thoroughly enjoyed,37
city very,37
not room,37
location room,37
lovely view,37
late checkout,37
early flight,37
tram zone,37
river view,37
walk southbank,37
comfortable only,36
no room,36
hotel friendly,36
studio room,36
stay night,36
stayed family,36
cooking facilities,36
cleaning staff,36
no free,36
short stroll,36
rooms modern,36
hotel night,36
clean friendly,36
shower good,36
stay rooms,36
no need,36
couple nights,36
friday night,36
very attentive,36
too small,36
shopping area,36
staff rooms,36
lovely room,36
good rooms,36
noise room,36
club lounge,36
station so,36
small kitchenette,36
lygon street,36
city cat,36
size rooms,35
located right,35
friendly reception,35
like hotel,35
hotel no,35
great price,35
double room,35
dining table,35
clean needed,35
nd floor,35
helpful hotel,35
rd floor,35
price location,35
tourist attractions,35
staff check,35
spacious appointed,35
not able,35
great central,35
high standard,35
wife stayed,35
room huge,35
away home,35
nice pool,35
hotel right,35
executive lounge,35
looking forward,34
good option,34
night great,34
long weekend,34
very appointed,34
stay business,34
parking not,34
floor so,34
restaurant great,34
helpful good,34
not disappointed,34
good variety,34
not only,34
stay nice,34
included breakfast,34
hotel easy,34
room double,34
not use,34
very expensive,34
good condition,34
over easter,34
excellent staff,34
very located,34
pool great,34
quality hotel,34
hot cold,34
large rooms,34
got room,34
noise not,34
views over,34
room fine,34
stay comfortable,34
no frills,34
stay just,34
look forward,34
bathroom little,34
only drawback,34
kitchen area,34
pleasant staff,34
clean equipped,34
convention centre,34
views city,34
location city,34
cruise ship,34
city close,33
corner room,33
food options,33
short drive,33
great close,33
serviced daily,33
room bedroom,33
price paid,33
use hotel,33
stayed twice,33
double glazing,33
breakfast dinner,33
excellent very,33
bathroom bit,33
breakfast ok,33
food excellent,33
under cover,33
great experience,33
wifi good,33
too trouble,33
ideal location,33
helpful location,33
place great,33
day stay,33
taxi ride,33
area so,33
new hotel,33
room excellent,33
separate bedroom,33
included room,33
easy check,33
good bathroom,33
more happy,33
efficient staff,33
not any,33
hotel breakfast,33
room appointed,33
heart cbd,33
kitchen laundry,33
close public,33
station easy,33
queen victoria,33
clean fresh,32
site parking,32
beds good,32
price very,32
neat clean,32
room just,32
couple times,32
good only,32
booking com,32
brand new,32
ok not,32
only minor,32
hotel really,32
old fashioned,32
easy parking,32
recommend stayed,32
little hotel,32
overall hotel,32
stay so,32
comfortable quiet,32
reception desk,32
spent night,32
located very,32
clean functional,32
spacious bathroom,32
very limited,32
service menu,32
nights stay,32
right middle,32
leave car,32
great night,32
star hotels,32
nice location,32
serviced apartment,31
sized bed,31
comfortable king,31
couple days,31
great time,31
food outlets,31
hair dryer,31
parking easy,31
looks like,31
close shopping,31
plenty parking,31
price room,31
just right,31
room beautiful,31
not like,31
great facilities,31
ask room,31
good range,31
added bonus,31
bar good,31
area good,31
area hotel,31
cooked breakfast,31
hotel fantastic,31
location ideal,31
straight away,31
booked bedroom,31
too bad,31
comfortable not,31
room basic,31
nights room,31
check early,31
super comfy,31
room facilities,31
so comfortable,31
not quite,31
half hour,31
good bed,31
shops cafes,31
floor very,31
best thing,31
second stay,31
day room,31
number times,31
excellent breakfast,31
ear plugs,31
business district,31
rooms big,31
very early,31
darling harbor,31
station minutes,30
bathroom large,30
apartments very,30
plenty places,30
coffee shop,30
tradies club,30
longer stay,30
easy staff,30
hear any,30
not issue,30
good amenities,30
excellent hotel,30
hotel quiet,30
friendly breakfast,30
underground parking,30
bar great,30
bathroom great,30
staff courteous,30
hotel convenient,30
parking hotel,30
restaurants shopping,30
old world,30
really helpful,30
no real,30
bottle wine,30
staff only,30
facilities great,30
middle city,30
very high,30
not overly,30
just minutes,30
desk very,30
quite few,30
good not,30
indoor pool,30
hotel definitely,30
city staff,30
queen beds,30
so comment,30
spacious bed,30
small adequate,30
lap pool,30
included price,30
parking included,30
excellent room,30
higher floor,30
apartment great,30
centre city,30
wifi room,30
shower great,30
area not,30
city room,30
airport shuttle,30
double bay,30
location cbd,30
manly beach,30
victoria market,30
stay nights,29
hotel parking,29
good air,29
given room,29
bit too,29
too cold,29
stayed room,29
really great,29
service not,29
clean neat,29
restaurant staff,29
housekeeping staff,29
times over,29
walk shower,29
check process,29
basic clean,29
dinner breakfast,29
power points,29
modern room,29
overall enjoyed,29
reception friendly,29
accommodation very,29
great position,29
windows open,29
eating places,29
so just,29
helpful very,29
beds comfy,29
only gripe,29
so need,29
walk main,29
room queen,29
station just,29
pool not,29
spa bath,29
night so,29
clean quite,29
road so,29
food drink,29
very old,29
nights bedroom,29
right hotel,29
tea making,29
extra cost,29
service room,29
long stay,29
short distance,29
most places,29
natural light,29
staff super,29
right near,29
balcony overlooking,29
stay city,29
museum station,29
airport hotel,29
long flight,29
small hotel,29
over city,29
federation square,29
decided stay,28
more like,28
only min,28
hotel quite,28
war memorial,28
location convenient,28
park car,28
so nice,28
very polite,28
facilities good,28
comfortable location,28
friendly hotel,28
good nights,28
bed really,28
bathroom floor,28
extremely friendly,28
not star,28
not more,28
stayed days,28
walk restaurants,28
comfortable spacious,28
noise night,28
good coffee,28
pleasant experience,28
overall nice,28
professional friendly,28
city views,28
quiet night,28
restaurant food,28
access room,28
room overlooking,28
close hotel,28
location short,28
noisy night,28
bed so,28
fault hotel,28
rooms appointed,28
floor great,28
only criticism,28
shopping restaurants,28
helpful stay,28
looked like,28
service breakfast,28
close darling,28
roma st,28
eagle street,28
fridge microwave,27
night only,27
light sleeper,27
room modern,27
friendly location,27
nights very,27
quite noisy,27
restaurant site,27
time stay,27
family stayed,27
sized room,27
hotel comfortable,27
husband stayed,27
room free,27
stayed couple,27
any noise,27
very quick,27
few years,27
minute drive,27
hotel central,27
high floor,27
very tight,27
restaurant breakfast,27
great deal,27
generous size,27
more helpful,27
newly renovated,27
very hot,27
bed single,27
bar staff,27
hotel conveniently,27
bathroom not,27
bbq area,27
room key,27
not work,27
pressure shower,27
food very,27
high quality,27
room day,27
pay extra,27
lovely staff,27
hotel bit,27
food restaurant,27
staff attentive,27
room kitchen,27
upgraded room,27
very short,27
room more,27
so helpful,27
so really,27
family friends,27
nice very,27
friday saturday,27
night stayed,27
room cleaned,27
not huge,27
city rooms,27
grocery store,27
station minute,27
bondi beach,27
cbd area,27
amazing view,27
bourke st,27
comfy room,26
room needed,26
no hesitation,26
shower pressure,26
located just,26
second night,26
shower bath,26
few hours,26
only reason,26
large shower,26
hotel small,26
nice modern,26
lady reception,26
business hotel,26
nicely appointed,26
place clean,26
hotel little,26
rooms quiet,26
available room,26
nice restaurants,26
en suite,26
clean nice,26
too soft,26
rooms staff,26
spacious equipped,26
appointed rooms,26
special mention,26
distance central,26
hit miss,26
restaurants hotel,26
not cheap,26
restaurant not,26
requested room,26
staff stayed,26
stay visiting,26
room night,26
city easy,26
parking site,26
queen size,26
need stay,26
nights business,26
floor view,26
high tea,26
lounge dining,26
view great,26
start day,26
room overlooked,26
nice friendly,26
weekend away,26
staff wonderful,26
budget hotel,26
opal card,26
train stations,26
distance cbd,26
helpful pleasant,26
able check,26
very little,26
walk train,26
tram station,26
suncorp stadium,26
road very,25
hotel offers,25
bar downstairs,25
king sized,25
main attractions,25
quite comfortable,25
really liked,25
bathroom modern,25
feel very,25
very welcome,25
restaurants area,25
helpful stayed,25
bed clean,25
worth money,25
good too,25
clean presented,25
central city,25
apartment room,25
courteous helpful,25
house keeping,25
good standard,25
bed extremely,25
street so,25
stay no,25
kitchen equipped,25
stop over,25
food drinks,25
hot day,25
room perfect,25
recently refurbished,25
nice comfortable,25
location price,25
great restaurant,25
staff amazing,25
modern bathroom,25
apartment th,25
very loud,25
room need,25
very affordable,25
serviced apartments,25
very relaxing,25
spend time,25
facilities very,25
best hotel,25
very near,25
request room,25
surry hills,25
stop right,25
few blocks,25
friendly good,25
cross train,25
ferry terminal,25
roof pool,25
food service,24
appointed room,24
perfectly adequate,24
good close,24
over weekend,24
not available,24
great selection,24
bathroom no,24
ordered room,24
queen room,24
room king,24
major shopping,24
hotel modern,24
beautiful view,24
happy help,24
location really,24
room away,24
clean serviced,24
station walking,24
choose hotel,24
location clean,24
welcoming helpful,24
helpful reception,24
not included,24
rooms lovely,24
place stayed,24
not ready,24
provided room,24
hire car,24
minute stroll,24
value hotel,24
not large,24
staff professional,24
area great,24
helpful great,24
bath tub,24
big clean,24
junior suite,24
spacious great,24
so so,24
hotel free,24
use pool,24
location walk,24
not worth,24
just needed,24
friendly attentive,24
able leave,24
work room,24
reception not,24
bedroom apartments,24
outside room,24
bathroom door,24
nicely decorated,24
great access,24
lovely very,24
very disappointing,24
location handy,24
day only,24
probably stay,24
rooms need,24
size very,24
room facing,24
great bathroom,24
stayed weeks,24
free city,24
most things,24
distance most,24
shopping mall,24
definitely worth,24
stayed number,24
good deal,24
price good,24
convenience stores,24
convenience store,24
apartment style,24
right city,24
not hotel,24
pool very,24
shared bathroom,24
fast food,24
roof bar,24
pitt street,24
cafe door,24
flinders st,24
st station,24
right centre,23
beds pillows,23
check breeze,23
stayed studio,23
modern very,23
very conveniently,23
work trip,23
clean only,23
amenities good,23
quick easy,23
parking good,23
bottled water,23
fresh fruit,23
not ideal,23
parking bonus,23
quick walk,23
pool bar,23
room serviced,23
shower only,23
hotel guests,23
iron ironing,23
stayed motel,23
room fantastic,23
sight seeing,23
great too,23
stay family,23
room apartment,23
size good,23
stay overall,23
most comfortable,23
welcoming friendly,23
friendly check,23
perfectly located,23
onsite parking,23
single room,23
way make,23
stay more,23
sunday morning,23
feels like,23
night time,23
staff stay,23
room upgrade,23
just need,23
restaurants very,23
room dining,23
rooms stayed,23
bed not,23
size bathroom,23
trip advisor,23
room booked,23
room ok,23
couple minutes,23
it ’,23
rooms friendly,23
ride city,23
good friendly,23
wedding anniversary,23
nice not,23
bed super,23
located cbd,23
time so,23
pool good,23
not view,23
balcony room,23
chose stay,23
nice breakfast,23
worked fine,23
clean plenty,23
just not,23
day very,23
worth stay,23
room price,23
close transport,23
station bus,23
rail station,23
shuttle airport,23
train airport,23
location so,23
access public,23
shared bathrooms,23
harbour view,23
cbd staff,23
walk south,23
spring hill,23
bus station,22
sized rooms,22
shampoo conditioner,22
stayed business,22
restaurant closed,22
more expensive,22
pay parking,22
size beds,22
check pm,22
not lot,22
parking bit,22
lunch dinner,22
wifi worked,22
located walking,22
tidy room,22
parking close,22
hotel few,22
needed stay,22
bed shower,22
nice good,22
serviced day,22
felt very,22
little too,22
bedroom unit,22
area room,22
rooms really,22
accommodation close,22
value price,22
no issues,22
floor not,22
stay pleasant,22
price great,22
quiet no,22
room ground,22
fresh milk,22
pillows very,22
probably not,22
happy room,22
hotel beautiful,22
suited needs,22
stay excellent,22
old hotel,22
size comfortable,22
main bedroom,22
nice apartment,22
stay lovely,22
park very,22
arrived late,22
coffee facilities,22
hotel time,22
extra charge,22
good buffet,22
comfortable pillows,22
stay easy,22
public areas,22
stay bedroom,22
enjoy stay,22
money hotel,22
hotel centrally,22
beautiful hotel,22
helpful breakfast,22
air conditioned,22
style room,22
only couple,22
room check,22
delivered room,22
hotel lobby,22
took minutes,22
art deco,22
clean not,22
home away,22
small not,22
easy minute,22
too expensive,22
good sleep,22
directly hotel,22
room level,22
warm friendly,22
hotel minute,22
too noisy,22
blocks away,22
perfect place,22
nights stayed,22
good time,22
taxi airport,22
coles supermarket,22
stay right,22
george st,22
wynyard station,22
bus train,22
loved location,22
view harbour,22
return hotel,22
steam room,22
collins street,22
story bridge,22
walk shops,21
coffee table,21
twin beds,21
size fridge,21
parking lot,21
door room,21
rooms so,21
pleasant surprise,21
check friendly,21
stay visit,21
restaurants choose,21
comfortable breakfast,21
little noise,21
no longer,21
quiet rooms,21
kitchen dining,21
modern comfortable,21
parking night,21
spacious bedroom,21
breakfast really,21
bus service,21
comfortable shower,21
early hours,21
not luxurious,21
need pay,21
reasonable prices,21
nights over,21
lovely stay,21
hotel service,21
bit pricey,21
not eat,21
any issues,21
hotels stayed,21
stay convenient,21
away city,21
stayed just,21
conditioning worked,21
shopping district,21
good wifi,21
close good,21
hotel more,21
professional helpful,21
arrived hotel,21
no fuss,21
definitely come,21
second bedroom,21
few things,21
worth visit,21
no bath,21
consider staying,21
not hesitate,21
place good,21
fully booked,21
little things,21
away hotel,21
good gym,21
large tv,21
food not,21
distance main,21
parking great,21
good stayed,21
local restaurants,21
room got,21
easy reach,21
star rating,21
older hotel,21
city so,21
dinner restaurant,21
time very,21
foxtel channels,21
apartment apartment,21
more comfortable,21
tea bags,21
la carte,21
very big,21
nice spacious,21
staff went,21
feel welcome,21
make feel,21
read reviews,21
day so,21
main street,21
comfortable kitchen,21
area bit,21
good kitchen,21
minutes airport,21
day staff,21
cbd so,21
super comfortable,21
parking extra,21
few steps,21
location superb,21
bit old,21
location stay,21
quiet good,21
only room,21
shower not,21
city only,21
making stay,21
eat hotel,21
given location,21
near central,21
tucked away,21
place just,21
helpful courteous,21
paddy market,21
small fridge,21
house harbour,21
rocks area,21
adele concert,21
city tram,21
tram ride,21
street pier,21
park road,20
spacious beds,20
great short,20
stay place,20
walk shopping,20
definitely consider,20
kitchen very,20
road room,20
reasonable size,20
so convenient,20
hotel short,20
service food,20
breakfast only,20
area only,20
free charge,20
wifi not,20
big room,20
good parking,20
so recommend,20
buffet style,20
bar room,20
door great,20
minutes drive,20
no pool,20
only mins,20
city great,20
money very,20
e g,20
staff encountered,20
pool nice,20
balcony great,20
breakfast available,20
lovely views,20
shower door,20
visit hotel,20
access cbd,20
street hotel,20
far city,20
open plan,20
really not,20
breakfast staff,20
wifi available,20
self service,20
great shopping,20
hot shower,20
over priced,20
very tasty,20
outdoor pool,20
office staff,20
superior room,20
size clean,20
so expect,20
room adequate,20
great good,20
apartment not,20
not particularly,20
great choice,20
large balcony,20
not open,20
clean little,20
room kitchenette,20
stay booked,20
helpful polite,20
door open,20
stayed recently,20
appointed comfortable,20
quality food,20
evening meal,20
new years,20
check fast,20
things like,20
attentive staff,20
complimentary breakfast,20
comfortable appointed,20
hotel reception,20
minor issues,20
balcony view,20
gluten free,20
club room,20
friendly great,20
just little,20
certainly recommend,20
cafes bars,20
big bathroom,20
city shopping,20
luggage room,20
clean large,20
so hotel,20
stay apartment,20
double glazed,20
shopping centres,20
quiet despite,20
great base,20
stay yes,20
room too,20
apartments located,20
quiet bed,20
great easy,20
most helpful,20
near hotel,20
issue room,20
previous reviews,20
chinatown darling,20
hop hop,20
busy street,20
directly road,20
live music,20
not just,20
room reasonable,20
eat street,20
stay cbd,20
close tram,20
city stayed,20
central business,20
martin place,20
tidy clean,20
friendly stayed,20
chapel street,20
free shuttle,20
walk queen,20
not expect,19
ate breakfast,19
staff location,19
apartments clean,19
comfortable place,19
time visit,19
building so,19
day not,19
better value,19
great coffee,19
quiet very,19
restaurants only,19
door very,19
recommend friends,19
wifi hotel,19
day age,19
comfortable nice,19
bed lovely,19
good nice,19
staff happy,19
sliding door,19
bed little,19
bit slow,19
door hotel,19
room rooms,19
clean roomy,19
walk great,19
time not,19
night good,19
hesitate stay,19
place not,19
stay thank,19
plenty food,19
national gallery,19
hot food,19
easy city,19
house restaurant,19
art gallery,19
modern rooms,19
happy recommend,19
area nice,19
lift so,19
little disappointing,19
old style,19
day great,19
large spacious,19
room air,19
no lifts,19
close great,19
price right,19
time staying,19
check hotel,19
location nice,19
stayed years,19
love location,19
quiet street,19
service hotel,19
so went,19
comfortable no,19
long day,19
no traffic,19
very warm,19
stay over,19
willing help,19
great only,19
showing age,19
very poor,19
clean need,19
location best,19
way help,19
surprisingly quiet,19
money great,19
comfortable slept,19
breakfast so,19
cbd great,19
quick check,19
appointed very,19
local area,19
awesome location,19
breakfast lunch,19
took advantage,19
suite room,19
so only,19
got great,19
bar very,19
usually stay,19
more room,19
definitely not,19
overall pleasant,19
located short,19
very minor,19
breakfast menu,19
great atmosphere,19
nice helpful,19
eat nearby,19
close lots,19
access airport,19
shopping dining,19
like home,19
restaurants great,19
world charm,19
bed small,19
city stay,19
good spot,19
stay novotel,19
check smooth,19
no extra,19
new room,19
couple blocks,19
not best,19
kitchen lounge,19
minutes walking,19
spacious good,19
staff members,19
sitting area,19
quiet hotel,19
hear people,19
laundry room,19
spacious apartment,19
small rooms,19
room higher,19
way too,19
hotel choice,19
definately stay,19
near airport,19
cbd close,19
small bathroom,19
large bed,19
cbd easy,19
hotel best,19
oxford st,19
pm so,19
small pool,19
views harbour,19
view balcony,19
easy stroll,19
close chinatown,19
room equipped,19
best location,19
staying night,19
walk opera,19
easy airport,19
airport very,19
not want,19
bus airport,19
pitt st,19
flinders lane,19
close trams,19
lygon st,19
australian open,19
walk river,19
good water,18
business stay,18
appointed clean,18
not easy,18
parking day,18
sunday night,18
hotel business,18
morning so,18
night staff,18
young lady,18
large very,18
hotel bar,18
hotel price,18
hotel times,18
only real,18
hours morning,18
kitchenette microwave,18
common areas,18
any problems,18
kitchen bathroom,18
no trouble,18
apartment rooms,18
tv room,18
stay needed,18
quiet staff,18
tidy rooms,18
motel room,18
airport not,18
breakfast quite,18
very long,18
any time,18
small table,18
food available,18
not noisy,18
so more,18
construction going,18
price range,18
lovely helpful,18
fridge room,18
distance hotel,18
rooms excellent,18
tv channels,18
great just,18
ride away,18
visit stayed,18
choice hotel,18
nice views,18
quite big,18
modern decor,18
need room,18
stayed weekend,18
fridge tea,18
day night,18
staff more,18
room stay,18
so quite,18
rooms hotel,18
parking little,18
nice restaurant,18
eating options,18
more time,18
business pleasure,18
very nicely,18
helpful attentive,18
so happy,18
beds room,18
bigger room,18
room felt,18
most time,18
noise street,18
room location,18
away room,18
close walk,18
stay enjoyable,18
want stay,18
late afternoon,18
stay need,18
spot stay,18
room looked,18
scrambled eggs,18
night bed,18
early so,18
instant coffee,18
no way,18
not most,18
value location,18
stay short,18
hotel facilities,18
time staff,18
asked room,18
transport city,18
amazing staff,18
booked rooms,18
loved stay,18
airport train,18
enjoyed staying,18
train bus,18
