attitude staff,4
hotel best,4
previous guests,4
public holiday,4
cleaned room,4
pillows old,4
bath room,4
hair dryer,4
not pay,4
room appeared,4
storage space,4
health hazard,4
worth night,4
no resolution,4
smoke alarm,4
list goes,4
booked paid,4
not think,4
very dissatisfied,4
day just,4
not changed,4
better place,4
room pay,4
curtains not,4
stayed work,4
staff apologetic,4
not best,4
disturb sign,4
opening door,4
stained carpet,4
available room,4
room dingy,4
sitting room,4
more modern,4
clean old,4
old fashioned,4
staff room,4
returned room,4
night place,4
breakfast day,4
very friendly,4
treated like,4
cup tea,4
hotels stayed,4
rude very,4
hotel bed,4
hear conversation,4
block away,4
poor management,4
no stage,4
tv wall,4
time pm,4
shower mould,4
absolutely disgusting,4
time not,4
exhaust fan,4
dining area,4
asked desk,4
check arrival,4
given wrong,4
room ended,4
night hotel,4
just let,4
no toilet,4
left morning,4
recommend motel,4
mouldy shower,4
shower toilet,4
clean floor,4
dirty hair,4
hand towel,4
extremely loud,4
staff desk,4
just terrible,4
mins not,4
key room,4
sheets not,4
like photos,4
small bathroom,4
time got,4
stay more,4
receptionist said,4
room ground,4
room bed,4
hotel motel,4
not look,4
more nights,4
booked not,4
want money,4
really upset,4
park street,4
night very,4
service stay,4
called day,4
saturday morning,4
stayed room,4
stay told,4
left very,4
not help,4
bath tub,4
hours check,4
hotel offered,4
staff extremely,4
contacted hotel,4
staff poor,4
problem hotel,4
service staff,4
person not,4
over days,4
pool area,4
very comfortable,4
extra bed,4
too low,4
not included,4
totally rude,4
poor internet,4
layer dust,4
just like,4
not value,4
location rooms,4
honestly worst,4
want touch,4
no better,4
enjoyed stay,4
good night,4
needed replacing,4
no free,4
ive stayed,4
booked so,4
staying room,4
stayed so,4
called room,4
king size,4
so think,4
walls so,4
book night,4
st night,4
so clean,4
so need,4
advertised not,4
en suite,4
towel rack,4
not heard,4
web site,4
better hotels,4
need upgrade,4
booked apartment,4
dried blood,4
only assume,4
website photos,4
not expecting,4
day only,4
member said,4
air not,4
too bad,4
so slow,4
no choice,4
tried sleep,4
staff unhelpful,4
use bathroom,4
paint peeling,4
assure not,4
rude arrogant,4
time experienced,4
asked staff,4
lot more,4
room finally,4
min later,4
bed sheet,4
breakfast no,4
staff good,4
helpful total,4
clean hotel,4
book rooms,4
took hour,4
water so,4
asked check,4
self contained,4
blocks away,4
couple days,4
got reception,4
no avail,4
not guest,4
luxury hotel,4
experience stay,4
service received,4
business travel,4
positive location,4
close room,4
room card,4
very ordinary,4
rated star,4
not replaced,4
morning no,4
nights row,4
access room,4
room advised,4
western tall,4
shower bath,4
parking lot,4
cost room,4
room great,4
like room,4
pm not,4
under door,4
kept awake,4
no sound,4
not arrive,4
reception advised,4
good value,4
only received,4
refund not,4
issues hotel,4
sleep no,4
nice room,4
pm room,4
told need,4
glass door,4
no coffee,4
sleep bathroom,4
gave very,4
said stay,4
people so,4
told manager,4
room keys,4
keys not,4
told so,4
room husband,4
better stay,4
stay tell,4
facilities hotel,4
hotel street,4
reception closes,4
only pillow,4
very bizarre,4
once week,4
service no,4
no bin,4
towels no,4
unbelievably slow,4
traffic night,4
checking morning,4
laundry facilities,4
wife booked,4
noisy no,4
cigarette smell,4
more expensive,4
room stank,4
internet not,4
second room,4
weeks no,4
said refund,4
cheap nasty,4
asked reception,4
china town,4
apartment location,4
location pretty,4
no cleaners,4
cleaners available,4
turned yellow,4
left apartment,4
time reception,4
got phone,4
offer nights,4
lot places,4
staff available,4
awful experience,4
bathrooms filthy,4
quite frankly,4
few years,4
shared bathrooms,4
asked leave,4
hotel nights,4
booked accommodation,4
went check,4
time checked,4
bags reception,4
floor so,4
room smell,4
staff great,4
days told,4
cost dollars,4
came check,4
start staff,4
only moved,4
slightly better,4
very low,4
low level,4
so stay,4
coffee tea,4
warm air,4
clean tidy,4
most people,4
people only,4
thought very,4
disappointing not,4
service very,4
very poorly,4
view window,4
money no,4
smelled like,4
place terrible,4
looked said,4
asked lady,4
finally came,4
said so,4
thank god,4
service lack,4
got rooms,4
room smaller,4
bite marks,4
room tired,4
towels bathroom,4
meant no,4
service not,4
not particularly,4
happy stay,4
amenities hotel,4
extremely poor,4
really disappointed,4
stairs no,4
no elevator,4
worth price,4
hotel night,4
sunday night,4
quieter room,4
room hot,4
so took,4
bit more,4
meal came,4
tiny shower,4
only window,4
say worst,4
day wanted,4
manager no,4
nice not,4
not cheap,4
no noise,4
make no,4
pay cash,4
drink so,4
thursday night,4
just kept,4
drunk people,4
effort help,4
evening drink,4
left walked,4
walked street,4
thing coffee,4
use services,4
clean comfortable,4
area looks,4
staff members,4
no lifts,4
not leave,4
cleaned properly,4
near bed,4
power outlet,4
roll holder,4
service terrible,4
trip wife,4
stay stay,4
small old,4
view no,4
tv room,4
day left,4
wanted leave,4
good stay,4
th birthday,4
time only,4
driving hours,4
so turn,4
channels only,4
told just,4
like not,4
night group,4
time stay,4
hotels world,4
checking hotel,4
disappointed room,4
rude reception,4
friendly service,4
air condition,4
condition not,4
making noise,4
left days,4
carry luggage,4
pm arrived,4
left so,4
small very,4
window room,4
hides problem,4
not say,4
dirty linen,4
location just,4
requested early,4
room check,4
ruined night,4
no point,4
stayed booked,4
beds comfy,4
view only,4
plus location,4
apartments not,4
room serviced,4
room realise,4
equivalent room,4
quality hotel,4
making booking,4
booking room,4
tissue box,4
room too,4
day check,4
balcony room,4
scuff marks,4
dirty bathrooms,4
tried use,4
air didnt,4
sounds like,4
toilet flush,4
terrible no,4
price location,4
long walk,4
coat hangers,4
food no,4
night just,4
holes walls,4
look hotel,4
different rooms,4
stay very,4
just felt,4
standard hotel,4
nasty surprises,4
not true,4
half room,4
so like,4
day night,4
room reception,4
staying any,4
stay check,4
minimal staff,4
eventually got,4
quiet sleep,4
night told,4
moving room,4
hotel good,4
work properly,4
hotel old,4
not receive,4
receive any,4
direct hotel,4
spoke reception,4
bedroom window,4
over world,4
apartment very,4
only bathroom,4
saw room,4
so went,4
room absolutely,4
any time,4
pleasant experience,4
stopped working,4
shoe box,4
flight so,4
location no,4
hotel star,4
really care,4
only hours,4
small dirty,4
dirty place,4
lot better,4
staff including,4
working tv,4
care not,4
money over,4
so advice,4
visited hotel,4
far away,4
cheap mattress,4
staff ask,4
defense paris,4
bathroom only,4
hard mattress,4
dried fruit,4
chose stay,4
not expected,4
check process,4
later night,4
size room,4
door opened,4
saturday th,4
service great,4
asked told,4
room rates,4
told upgraded,4
took hours,4
lesson learnt,4
sheraton park,4
carpet wet,4
time said,4
kept going,4
waited minutes,4
hotels australia,4
size small,4
unpleasant experience,4
not bother,4
check booking,4
bank balance,4
staff dirty,4
stay advise,4
hotel big,4
duty care,4
entire hotel,4
let room,4
comfortable hotel,4
under beds,4
said oh,4
booking cancel,4
hrs notice,4
free cancellation,4
not advertise,4
guy desk,4
not great,4
far too,4
most hotels,4
price room,4
charged dollars,4
right outside,4
non refundable,4
breakfast morning,4
orange juice,4
member staff,4
asked manager,4
service worst,4
work bathroom,4
say not,4
start work,4
said only,4
below average,4
light switch,4
not big,4
staff care,4
water running,4
said booked,4
hotel called,4
goose jacket,4
taken care,4
not comfortable,4
water shower,4
say more,4
cord reeled,4
hidden charges,4
low service,4
no soap,4
disappointed place,4
shower taps,4
black hair,4
room any,4
dirty walls,4
awful place,4
couple hours,4
bad service,4
arrival not,4
place very,4
nights booked,4
aircon work,4
just shrugged,4
no not,4
trip adviser,4
manager called,4
place horrible,4
drivers licence,4
comfortable bed,4
any sort,4
old smelly,4
so old,4
apartment door,4
power point,4
day very,4
check date,4
room felt,4
street noise,4
bad reviews,4
flush toilet,4
okay not,4
unless want,4
guy reception,4
going location,4
sebel docklands,4
sleep nights,4
no fitted,4
can ’,4
so basically,4
yes location,4
asked said,4
feel welcome,4
checked no,4
morning went,4
good friday,4
towel rail,4
nights plus,4
grand hyatt,4
man reception,4
owner rude,4
hotel asked,4
room people,4
finally got,4
outdoor air,4
air conditioned,4
add insult,4
insult injury,4
need attention,4
not need,4
over mins,4
very run,4
bed clean,4
fawlty towers,4
stayed weeks,4
room left,4
outside shower,4
sit outside,4
most time,4
not trust,4
sour cream,4
new years,4
parking available,4
waiting happen,4
stay motel,4
felt dirty,4
ibis styles,4
mattress protectors,4
extra person,4
novotel airport,4
broken not,4
oaks festival,4
festival towers,4
extra guest,4
no secure,3
secure parking,3
barely slept,3
car parked,3
staying just,3
good price,3
so checked,3
extra room,3
given just,3
checked so,3
so rooms,3
not friendly,3
people working,3
lift not,3
reason stayed,3
woken night,3
hard uncomfortable,3
adequate just,3
no mini,3
service available,3
only few,3
room fridge,3
not nice,3
tv only,3
door bathroom,3
dirty glasses,3
place really,3
pet friendly,3
dated tired,3
hotel guests,3
room guests,3
so people,3
smoke alarms,3
facilities rooms,3
charged not,3
shower tiles,3
mould health,3
shower room,3
family friends,3
staff no,3
hours night,3
come check,3
shower recess,3
soon possible,3
like blood,3
blood stains,3
turn lights,3
too dark,3
paid deposit,3
right door,3
extend stay,3
no problems,3
given not,3
not understand,3
showed no,3
area hotel,3
weeks ago,3
bathroom tiles,3
morning manager,3
television not,3
sleeping street,3
just no,3
dirty shower,3
no change,3
seriously stay,3
desk apologetic,3
time told,3
decided not,3
going room,3
serviced once,3
ask towels,3
too hot,3
terrible place,3
bigger room,3
not smell,3
smell bad,3
bad room,3
place over,3
conveniently located,3
shut door,3
water over,3
over floor,3
hall way,3
shower pressure,3
bathroom small,3
really needs,3
environment friendly,3
hotel over,3
enter hotel,3
thing location,3
not standards,3
curtains close,3
wifi worst,3
check stay,3
stay days,3
guest not,3
unfortunately not,3
room entire,3
floor lift,3
wouldn ’,3
address issues,3
turn time,3
wasn ’,3
room later,3
later evening,3
bedside tables,3
time write,3
called desk,3
desk asked,3
dust bed,3
entire time,3
room doors,3
small electric,3
general manager,3
no actual,3
standards hotel,3
avoid hotel,3
oh so,3
breakfast room,3
over christmas,3
over room,3
check desk,3
room noticed,3
wrong room,3
hours room,3
cleaned pm,3
hotel given,3
given drink,3
stayed weekend,3
weekend checked,3
checked pm,3
minutes room,3
room pm,3
usually stay,3
similar price,3
such big,3
staff training,3
night pm,3
pay over,3
over bathroom,3
bathroom ceiling,3
late not,3
not far,3
no security,3
bitten fleas,3
bathroom mouldy,3
no hand,3
sleep night,3
heard hotel,3
apartments very,3
terrible not,3
hotel far,3
crowne plaza,3
australia overseas,3
waited long,3
asked wait,3
know only,3
kept waiting,3
not ok,3
plenty places,3
price hotel,3
given key,3
bar restaurant,3
nights stayed,3
tiles shower,3
flat pillows,3
bed noise,3
night rooms,3
restaurant staff,3
staff food,3
hotel advertises,3
complained no,3
wine glasses,3
door given,3
uncomfortable room,3
old dated,3
booked online,3
apartment night,3
smell dampness,3
bed linen,3
hotel fully,3
very apologetic,3
away any,3
money place,3
staff hotel,3
car left,3
toilet seat,3
second rate,3
bother so,3
left bottle,3
day asked,3
asked hotel,3
hotel services,3
very kind,3
family members,3
not answered,3
said thing,3
place dirty,3
hair bath,3
internet connection,3
birthday party,3
seven days,3
days prior,3
supposed star,3
feel not,3
more interested,3
restaurant not,3
la carte,3
food very,3
wedding anniversary,3
disappointing experience,3
noise not,3
way sleep,3
work reception,3
area filthy,3
morning check,3
mind paying,3
hotel guest,3
rude unwelcoming,3
like internet,3
overall not,3
connect wifi,3
worst places,3
unhelpful room,3
accor hotels,3
wife stayed,3
park staff,3
stay despite,3
wanted good,3
room mould,3
quite old,3
so obviously,3
room big,3
door really,3
pre booked,3
staff nice,3
nights not,3
terrible old,3
not so,3
clean rooms,3
good quality,3
helpful room,3
disappointing stay,3
stay got,3
e mail,3
spoke manager,3
manager offered,3
not honour,3
booking no,3
years not,3
kitchen floor,3
toilet air,3
cleaned months,3
refused room,3
properly cleaned,3
checked hotel,3
web page,3
room awful,3
hotel instead,3
better rooms,3
clean not,3
better alternatives,3
room dated,3
kitchen cupboards,3
reception offered,3
half later,3
room wall,3
day so,3
went looking,3
looking hotel,3
tell no,3
stayed recently,3
towels left,3
ready time,3
terrible experience,3
stayed place,3
hot air,3
street so,3
not option,3
group guys,3
beds apartment,3
only double,3
accommodation staff,3
promised refund,3
expected better,3
room look,3
ordered pasta,3
confirmed booking,3
pleasant stay,3
took over,3
over hours,3
no matter,3
time no,3
quite comfortable,3
included breakfast,3
poorly maintained,3
check receptionist,3
bin emptied,3
wait staff,3
lady check,3
only stay,3
staff understand,3
use hotel,3
experience room,3
bar asked,3
room nights,3
broken shower,3
service menu,3
staff helpful,3
like stale,3
open windows,3
expected lot,3
hotel better,3
price higher,3
no spare,3
clean bed,3
receptionist brought,3
poor breakfast,3
swing cat,3
no tea,3
star not,3
people said,3
waited over,3
hour finally,3
called said,3
waited min,3
said manager,3
later no,3
return pm,3
event not,3
way round,3
irish pub,3
outside window,3
days nights,3
doors close,3
free air,3
coffee cups,3
minutes no,3
sat night,3
night noise,3
watch tv,3
refund night,3
stayed numerous,3
staff unfriendly,3
not offered,3
not told,3
work went,3
very inconvenient,3
family more,3
so day,3
no record,3
day person,3
day definitely,3
not eat,3
second morning,3
not interested,3
locked room,3
nice hotel,3
“ star,3
hotel ”,3
wall not,3
room more,3
email address,3
offered refund,3
stay best,3
previous stay,3
taps shower,3
noise room,3
reception only,3
only manned,3
room hair,3
hair bathroom,3
hotel fine,3
like hotel,3
need renovation,3
like star,3
just came,3
want sleep,3
no response,3
staff aware,3
dollar room,3
just use,3
extremely uncomfortable,3
dark no,3
no window,3
booking hotel,3
no privacy,3
time booking,3
attempted help,3
upset so,3
manager finally,3
finally gave,3
paid day,3
check took,3
really hard,3
time night,3
check manager,3
com room,3
only day,3
later called,3
surry hills,3
not let,3
leave bags,3
so instead,3
walked way,3
didnt know,3
open room,3
lift broken,3
service lift,3
consider going,3
parking facilities,3
getting any,3
bedding changed,3
small no,3
balcony not,3
problem air,3
soon checked,3
hotel paid,3
paid wifi,3
circular quay,3
way hotel,3
called morning,3
couple traveling,3
friendly polite,3
tried helpful,3
use free,3
stayed times,3
towels day,3
day no,3
left sink,3
friendly not,3
want hear,3
location staff,3
mould bath,3
door seal,3
seal broken,3
strong mouldy,3
room gave,3
mould really,3
shame location,3
just night,3
paint room,3
love location,3
pay advance,3
paying extra,3
checking not,3
like staying,3
middle bed,3
booked direct,3
little more,3
close so,3
carpets stained,3
rubbish trucks,3
couple weeks,3
weeks stay,3
harbour arrived,3
immediately long,3
weekend told,3
towels wet,3
area smelled,3
nights accommodation,3
outside toilet,3
stayed lot,3
stay longer,3
felt sick,3
windows not,3
floor very,3
said just,3
way treat,3
ur money,3
soon walked,3
shame attitude,3
room walked,3
placed room,3
rude aggressive,3
honour rate,3
nights hotel,3
check day,3
told booking,3
accommodation night,3
computer not,3
ready came,3
room greeted,3
greeted door,3
wet dog,3
wanted relax,3
bathroom looked,3
very similar,3
like mound,3
pretty bad,3
